,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,price_cln,cat
4803,"2018 Bowman Chrome Prospect Autographs Purple Refractor #CB Corbin Burnes Signed Rookie Card (#092/250) - PSA MINT 9, PSA/DNA GEM MT 10",21,0,https://goldin.co/item/2018-bowman-chrome-prospect-autographs-purple-refractor-cb-corbin-burnlcokc,$74 ,Fri,4/14/2023,0,4:15,AM,No Data,74,2
4804,2017 Bowman Draft #BD-150 Vladimir Guerrero Jr. Rookie Card - CSG GEM MINT 10,13,0,https://goldin.co/item/2017-bowman-draft-bd-150-vladimir-guerrero-jr-rookie-card-csg-gem-mints7esi,$44 ,Fri,3/24/2023,0,4:15,AM,"Toronto Blue Jays slugger Vladimir Guerrero Jr. has quickly become one of the elite hitters in baseball. Boasting extreme power from the right side of the plate, Guerrero Jr. claimed the 2021 All-Star Game Most Valuable Player trophy, becoming the youngest player in the storied history of the Midsummer Classic to win the award. In 2022, Guerrero made his second consecutive All-Star appearance and earned his first Gold Glove while posting a triple crown slash line of .274/32/97 as the anchor of Toronto's high-octane lineup. The second-generation superstar is one of the most popular players in the game and a perennial Most Valuable Player candidate.",44,2
4805,1969 Topps All-Star #421 Brooks Robinson – PSA EX 5,5,0,https://goldin.co/item/1969-topps-all-star-421-brooks-robinson-psa-ex-58w7x9,$14 ,Fri,1/27/2023,0,4:05,AM,"Baltimore Orioles legend Brooks Robinson is the undisputed king of the hot corner. One of the game's most gracious individuals and arguably the best fielding third baseman who ever patrolled the position, the lifelong Oriole remains a ""favorite player"" among multiple generations of devoted fans. Robinson—who debuted in 1955 as an 18-year-old—won 16 Gold Gloves consecutively and was named the 1964 American League Most Valuable Player after contributing a triple crown slash line of .317/28/118 to Baltimore's 97-win season. The Arkansas native led the Orioles to a pair of World Series titles and was named the 1970 World Series MVP in Baltimore's 4-games-to-1 Fall Classic victory over the Cincinnati Reds. Robinson was elected to the National Baseball Hall of Fame in his first year of eligibility in 1983 after appearing on 344 of a possible 374 ballots.",14,2
4806,1993 Topps #98 Derek Jeter Rookie Card – PSA NM-MT 8,4,0,https://goldin.co/item/1993-topps-98-derek-jeter-rookie-card-psa-nm-mt-8cf9ro,$13 ,Fri,2/10/2023,0,4:15,AM,"Derek Jeter spent all 20 years of his decorated MLB career with the New York Yankees, winning five World Series titles including in 1996, his first full Major League Baseball season. He was part of the Yankees dynasty that won three straight World Series titles from 1998 to 2000, earning the nicknames ""Captain Clutch"" and ""Mr. November"" for his postseason heroics. Jeter finished his MLB service as New York's career hits leader (3,465) surpassing all-time greats such as Babe Ruth, Lou Gehrig, Mickey Mantle, and Joe DiMaggio. In 2020, Jeter was elected to the National Baseball Hall of Fame in his first year of eligibility after appearing on 396 of a possible 397 ballots.",13,2
4807,"2018 Bowman Chrome Prospect Autographs Green Shimmer #CB Corbin Burnes Signed Rookie Card (#30/99) - PSA EX-MT 6, PSA/DNA GEM MT 10",15,0,https://goldin.co/item/2018-bowman-chrome-prospect-autographs-green-shimmer-cb-corbin-burnesf8ora,$41 ,Fri,4/14/2023,0,4:15,AM,No Data,41,2
4808,2016 Topps Chrome Refractor #150 Corey Seager Rookie Card – PSA GEM MT 10,12,0,https://goldin.co/item/2016-topps-chrome-refractor-150-corey-seager-psa-10zdyon,$42 ,Fri,3/31/2023,0,4:15,AM,No Data,42,2
4809,1993 Topps #98 Derek Jeter – PSA 9,12,0,https://goldin.co/item/1993-topps-98-derek-jeter-psa-9dbl4k,$49 ,Fri,2/10/2023,0,4:44,AM,No Data,49,2
4810,2020 Topps Chrome #60 Luis Robert Rookie Card - PSA GEM MT 10,4,0,https://goldin.co/item/2020-topps-chrome-60-luis-robert-psa-10ti73e,$13 ,Fri,5/12/2023,0,4:25,AM,No Data,13,2
4811,1969 Topps All-Star #419 Rod Carew – PSA VG-EX 4,3,0,https://goldin.co/item/1969-topps-all-star-419-rod-carew-psa-vg-ex-48ibrp,$11 ,Fri,1/27/2023,0,4:05,AM,No Data,11,2
4812,2017 Bowman Chrome Prospects SuperFractor #BCP1 Nick Senzel Rookie Card (#1/1) – BGS GEM MINT 9.5 - True Gem+,29,0,https://goldin.co/item/2017-bowman-chrome-prospects-superfractor-bcp1-nick-senzel-rookie-cardqhc6w,$510 ,Fri,3/24/2023,0,4:50,AM,"Graded GEM MINT 9.5 by BGS (0009827881). A True Gem+ example. Rookie Card. 1st Bowman. Cincinnati Reds infielder Nick Senzel is the subject of this lean Bowman Chrome Prospects SuperFractor collectible. The card's BGS condition report: Centering: 9.5, Corners: 9.5, Edges: 10, Surface: 10. The limited-edition piece is serial-numbered ""1/1.""",510,2
4813,2014 Topps Update Batting Gold #US-26 Mookie Betts Rookie Card (#0416/2014) – PSA GEM MT 10,40,0,https://goldin.co/item/2014-topps-update-batting-gold-us26-mookie-betts-rookie-card-0416-2014y2b0u,"$1,152 ",Fri,2/24/2023,0,4:15,AM,"Mookie Betts has been one of baseball's premier stars since his debut season in 2014. A World Series champion with the Boston Red Sox and Los Angeles Dodgers, Betts won the 2018 American League Most Valuable Player Award after posting an MLB-best .346 batting average with 32 home runs, 80 RBI, 47 doubles, and 129 runs scored. A six-time All-Star, Betts set a career-high with 35 home runs in 2022 as he led the Los Angeles Dodgers to a historic 111-win season in his age-29 campaign. Still solidly in his athletic prime, Betts is well on his way to a Hall of Fame career.",1152,2
4814,2021 Panini Mosaic #286 Jarred Kelenic Rookie Card - PSA GEM MT 10,2,0,https://goldin.co/item/2021-panini-mosaic-286-jarred-kelenic-psa-10xs0r9,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
4815,2016 Topps Chrome #45 Trevor Story Rookie Card – PSA MINT 9,3,0,https://goldin.co/item/2016-topps-chrome-45-trevor-story-psa-9vz2eb,$11 ,Fri,3/31/2023,0,4:15,AM,No Data,11,2
4816,"2018 Bowman Chrome Draft Autographs Orange Refractor #CDA-JK Jarred Kelenic Signed Rookie Card (#08/25) - BGS MINT 9, Beckett 10",54,0,https://goldin.co/item/2018-bowman-chrome-draft-orange-refractor-autograph-cda-jk-jarred-kelec6rze,"$2,220 ",Fri,4/14/2023,0,4:15,AM,"Graded MINT 9 by BGS, with Autograph Grade 10 by Beckett (0011382838). Rookie Card. 1st Bowman. Seattle Mariners outfielder Jarred Kelenic appears on this elite Bowman Chrome Draft Autographs Orange Refractor collectible. The former New York Mets farmhand has signed the card in blue ink. Kelenic broke into the majors as one of baseball's top prospects, bringing a sweet swing, considerable pop, and great fielding talent to the confines of T-Mobile Park. The card's BGS condition report: Centering: 8.5, Corners: 9, Edges: 8.5, Surface: 9.5. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""08/25."" ",2220,2
4817,2017 Bowman Chrome Prospect Autographs Purple Refractor #CPA-RA Ronald Acuna Jr. Signed Rookie Card (#090/250) – PSA GEM MT 10,43,0,https://goldin.co/item/2017-bowman-chrome-prospect-autograph-purple-refractor-cpa-ra-ronald-anve9l,"$3,420 ",Fri,3/24/2023,0,4:26,AM,"Graded GEM MT 10 by PSA (27464390). Rookie Card. 1st Bowman. This is one of 16 examples of this coveted piece graded at its unimprovable tier in PSA's census reporting. Atlanta Braves phenom Ronald Acuña Jr. appears on this sought-after Bowman Chrome Prospect Autographs Purple Refractor collectible. The 2018 National League Rookie of the Year, Acuña's unique blend of speed and power has made him one of the Senior Circuit's premier stars. Acuña has signed this card in vibrant blue ink. A statement on the card affirms the manufacturer's guarantee of authenticity for the piece's content and serves as the item's COA. The limited-edition piece is serial-numbered ""090/250."" 
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",3420,2
4818,2021 Panini Mosaic #255 Cristian Javier Rookie Card – PSA GEM MT 10,2,0,https://goldin.co/item/2021-panini-mosaic-255-cristian-javier-psa-10in7a0,$8 ,Fri,5/19/2023,0,4:15,AM,No Data,8,2
4819,2014 Topps Update Batting #US26 Mookie Betts Rookie Card – PSA GEM MT 10,14,0,https://goldin.co/item/2014-topps-update-batting-us-26-mookie-betts-rookie-card-psa-gem-mt-1028j5n,$131 ,Fri,2/24/2023,0,4:15,AM,"Mookie Betts has been one of baseball's premier stars since his debut season in 2014. A World Series champion with the Boston Red Sox and Los Angeles Dodgers, Betts won the 2018 American League Most Valuable Player Award after posting an MLB-best .346 batting average with 32 home runs, 80 RBI, 47 doubles, and 129 runs scored. A six-time All-Star, Betts set a career high with 35 home runs in 2022 as he led the Los Angeles Dodgers to a historic 111-win season in his age-29 campaign. Still solidly in his athletic prime, Betts is well on his way to a Hall of Fame career.",131,2
4820,1993 Score #489 Derek Jeter – PSA MINT 9,7,0,https://goldin.co/item/1993-score-489-derek-jeter-psa-mint-9ep81b,$23 ,Fri,2/10/2023,0,4:26,AM,No Data,23,2
4821,1969 Topps #573 Jim Palmer – PSA VG-EX 4,4,0,https://goldin.co/item/1969-topps-573-jim-palmer-psa-vg-ex-4a1hv2,$13 ,Fri,1/27/2023,0,4:05,AM,No Data,13,2
4822,2017 Bowman Chrome Prospect Autographs Gold Refractor #LT Leody Taveras Signed Rookie Card (#43/50) – PSA MINT 9,7,0,https://goldin.co/item/2017-bowman-chrome-prospect-autographs-gold-refractor-lt-leoko9u3,$20 ,Fri,3/24/2023,0,4:15,AM,No Data,20,2
4823,1969 Topps #545 Willie Stargell – PSA VG-EX 4,6,0,https://goldin.co/item/1969-topps-545-willie-stargell-psa-vg-ex-4b0ss8,$18 ,Fri,1/27/2023,0,4:05,AM,No Data,18,2
4824,2019 Topps Living #179 Vladimir Guerrero Jr. Rookie Card - PSA MINT 9,5,0,https://goldin.co/item/2019-topps-living-179-vladimir-guerrero-jr-psa-91bugo,$16 ,Fri,3/17/2023,0,3:15,AM,"Toronto Blue Jays slugger Vladimir Guerrero Jr. has quickly become one of the elite hitters in baseball. Boasting extreme power from the right side of the plate, Guerrero Jr. claimed the 2021 All-Star Game Most Valuable Player trophy, becoming the youngest player in the storied history of the Midsummer Classic to win the award. In 2022, Guerrero made his second consecutive All-Star appearance and earned his first Gold Glove while posting a triple crown slash line of .274/32/97 as the anchor of Toronto's high-octane lineup. The second-generation superstar is one of the most popular players in the game and a perennial Most Valuable Player candidate.",16,2
4825,2018 Bowman #49 Shohei Ohtani Rookie Card - PSA GEM MT 10,27,0,https://goldin.co/item/2018-bowman-49-shohei-ohtani-psa-107bpnd,$156 ,Fri,4/14/2023,0,4:15,AM,"Two-way superstar Shohei Ohtani has quickly become one of baseball's greatest players—a unique weapon equally adept at striking out opposing batters and hitting tape-measure home runs. The 2021 American League Most Valuable Player, Ohtani followed up his majestic 2021 campaign in bombastic fashion, blasting 34 home runs with 95 RBI while compiling a 15-9 record and 2.33 ERA as the Los Angeles Angels' staff ace. Ohtani—the 2018 AL Rookie of the Year—finished second in the 2022 AL MVP race and fourth in Cy Young voting after his historically unprecedented campaign. At this rate, Ohtani's path to Cooperstown seems assured.",156,2
4826,2020 Topps Chrome #200 Yordan Alvarez Rookie Card - PSA MINT 9,3,0,https://goldin.co/item/2020-topps-chrome-200-yordan-alvarez-psa-9fcazs,$11 ,Fri,5/12/2023,0,4:15,AM,"Houston Astros designated hitter and left fielder Yordan Alvarez has quickly become one of the most feared bats in baseball. The Cuban slugger unanimously won the 2019 American League Rookie of the Year Award after posting a triple crown slash line of .313/27/78 in just 89 games and powering a ferocious Houston lineup to a World Series appearance. Alvarez helped Houston clinch the team's second World Series title in 2022 with a devastating three-run blast in the decisive Game 6 after clubbing a career-high 37 home runs in the regular season. As he continues to dominate Major League pitching, Alvarez could be building a Hall of Fame career in Space City.",11,2
4827,2014 Topps Update #US-301 Mookie Betts Rookie Card – PSA VG 3,2,0,https://goldin.co/item/2014-topps-update-us-301-mookie-betts-rookie-card-psa-vg-35s6nw,$8 ,Fri,2/24/2023,0,4:15,AM,"Mookie Betts has been one of baseball's premier stars since his debut season in 2014. A World Series champion with the Boston Red Sox and Los Angeles Dodgers, Betts won the 2018 American League Most Valuable Player Award after posting an MLB-best .346 batting average with 32 home runs, 80 RBI, 47 doubles, and 129 runs scored. A six-time All-Star, Betts set a career high with 35 home runs in 2022 as he led the Los Angeles Dodgers to a historic 111-win season in his age-29 campaign. Still solidly in his athletic prime, Betts is well on his way to a Hall of Fame career.",8,2
4828, 1969 Topps #504 Checklist 513-588 – PSA VG-EX 4,2,0,https://goldin.co/item/1969-topps-504-checklist-513-588-psa-vg-ex-4hxplb,$8 ,Fri,1/27/2023,0,4:05,AM,No Data,8,2
4829,2020 Topps Chrome #200 Yordan Alvarez Rookie Card - PSA GEM MT 10,8,0,https://goldin.co/item/2020-topps-chrome-200-yordan-alvarez-psa-10h92x2,$22 ,Fri,5/12/2023,0,4:15,AM,"Houston Astros designated hitter and left fielder Yordan Alvarez has quickly become one of the most feared bats in baseball. The Cuban slugger unanimously won the 2019 American League Rookie of the Year Award after posting a triple crown slash line of .313/27/78 in just 89 games and powering a ferocious Houston lineup to a World Series appearance. Alvarez helped Houston clinch the team's second World Series title in 2022 with a devastating three-run blast in the decisive Game 6 after clubbing a career-high 37 home runs in the regular season. As he continues to dominate Major League pitching, Alvarez could be building a Hall of Fame career in Space City.",22,2
4830,"2019 Topps Legacy of Baseball 150th Anniversary #LBA-JMA Jake Marisnick Signed Card (#117/150) - SGC GM 10, SGC GM 10",3,0,https://goldin.co/item/2019-topps-legacy-of-baseball-150th-anniversary-lba-jma-jake-marisnickx73n3,$11 ,Fri,3/17/2023,0,3:15,AM,No Data,11,2
4831,2014 Bowman Draft Picks Top Prospects Chrome Blue Wave Refractor #CTP-69 Byron Buxton Rookie Card – PSA MINT 9,5,0,https://goldin.co/item/2014-bowman-draft-picks-top-prospects-chrome-blue-wave-refraww7mi,$16 ,Fri,2/17/2023,0,4:16,AM,No Data,16,2
4832,1969 Topps #50 Roberto Clemente – PSA EX 5,24,0,https://goldin.co/item/topps-50-bob-clemente-needs-psa65fq9,$102 ,Fri,1/27/2023,0,4:05,AM,"Roberto Clemente owns a sterling reputation as one of baseball's greatest players and humanitarians. The native of Puerto Rico won four National League batting titles and collected exactly 3,000 hits in his 18-season career spent entirely with the Pittsburgh Pirates. Clemente won a pair of World Series titles in Pittsburgh and the 1966 NL Most Valuable Player trophy in addition to a host of other MLB accolades. Tragically, Clemente died in December 1972 while engaged in a humanitarian mission to provide aid to earthquake victims in Nicaragua. Clemente was inducted into the National Baseball Hall of Fame in 1973.",102,2
4833,2014 Bowman Chrome Prospects #BCP25 Kris Bryant Rookie Card - BGS PRISTINE 10,12,0,https://goldin.co/item/2014-bowman-chrome-prospects-bcp25-kris-bryant-rookie-card-bgs-pristinymfb7,$40 ,Fri,2/17/2023,0,4:28,AM,No Data,40,2
4834,"2019 Bowman's Best Of 2019 Autographs Yellow Printing Plate #B19-JR Julio Rodriguez Signed Rookie Card (#1/1) - PSA Authentic, PSA/DNA MINT 9",34,0,https://goldin.co/item/2019-bowman-s-best-best-of-2019-autographs-yellow-printing-pvkvr6,$480 ,Fri,4/21/2023,0,4:15,AM,"Seattle Mariners wunderkind Julio Rodríguez was the breakout rookie of the 2022 MLB season, posting an incredible .284/28/75 triple crown slash line with 25 stolen bases to lead the Mariners to their first playoff appearance since 2001. The young Dominican was a consensus top-three prospect heading into 2022, and he made good on his potential by earning an All-Star appearance, Silver Slugger, and the American League Rookie of the Year Award in his inaugural MLB campaign. Midway through the 2022 season, Rodríguez inked a massive contract with the M's, worth a possible $470 million, as he continues his blistering start toward an exciting MLB career.",480,2
4835,1993 Bowman #511 Derek Jeter Rookie Card – PSA GEM MT 10,25,0,https://goldin.co/item/1993-bowman-511-derek-jeter-rookie-card-psa-gem-mt-10stmgk,$302 ,Fri,2/10/2023,0,4:15,AM,No Data,302,2
4836,"2019 Topps Heritage Real One Autographs Red Ink #ROA-VG Vladimir Guerrero Jr. Signed Rookie Card (#41/75) – BGS GEM MINT 9.5, Beckett 10 – Pop 3",50,0,https://goldin.co/item/2019-topps-heritage-real-one-autograph-red-ink-roa-vg-vladimir-guerrer03egm,"$1,986 ",Fri,3/17/2023,0,3:34,AM,"Toronto Blue Jays slugger Vladimir Guerrero Jr. has quickly become one of the elite hitters in baseball. Boasting extreme power from the right side of the plate, Guerrero Jr. claimed the 2021 All-Star Game Most Valuable Player trophy, becoming the youngest player in the storied history of the Midsummer Classic to win the award. In 2022, Guerrero made his second consecutive All-Star appearance and earned his first Gold Glove while posting a triple crown slash line of .274/32/97 as the anchor of Toronto's high-octane lineup. The second-generation superstar is one of the most popular players in the game and a perennial Most Valuable Player candidate.",1986,2
